t,inp_mag,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz,tgt_x,tgt_y,tgt_z,tgt_rx,tgt_ry,tgt_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz
17.68728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121463,-0.164326,0.441105,3.104,-0.02,1.224
17.69734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44103,3.104,-0.02,1.224
17.7074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44103,3.104,-0.02,1.224
17.71745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44103,3.104,-0.02,1.224
17.72752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44103,3.104,-0.02,1.224
17.73758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44103,3.104,-0.02,1.224
17.74765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44103,3.104,-0.02,1.224
17.75771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44103,3.104,-0.02,1.224
17.76777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44102,3.104,-0.02,1.224
17.77783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121506,-0.164321,0.44102,3.104,-0.02,1.224
17.78787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121516,-0.16432,0.44102,3.104,-0.019,1.224
17.79793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121483,-0.164332,0.441025,3.104,-0.019,1.224
17.80798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.12148,-0.164337,0.441034,3.104,-0.019,1.224
17.81804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.12148,-0.164337,0.441034,3.104,-0.019,1.224
17.8281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121476,-0.164345,0.441034,3.104,-0.019,1.224
17.83816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121469,-0.164347,0.441029,3.104,-0.019,1.224
17.84821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.12145,-0.164366,0.441034,3.104,-0.019,1.224
17.85827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.12145,-0.164366,0.441034,3.104,-0.019,1.224
17.86833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121453,-0.164364,0.441034,3.104,-0.019,1.224
17.87839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121442,-0.164387,0.441026,3.104,-0.019,1.224
17.88845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121442,-0.164387,0.441026,3.104,-0.019,1.224
17.89851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121453,-0.164366,0.441034,3.104,-0.019,1.224
17.90857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121454,-0.164376,0.44103,3.104,-0.019,1.224
17.91863,6,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121454,-0.164376,0.44103,3.104,-0.019,1.224
17.92869,6,0.0,0.0,0.0,0.0,0.0,0.0,0.117007,-0.163519,0.455056,3.108,-0.018,1.221484,0.121454,-0.164376,0.44103,3.104,-0.019,1.224
17.93874,46,0.0,0.0,0.001314,0.0,0.0,0.0,0.117007,-0.163519,0.455069,3.108,-0.018,1.221484,0.121454,-0.164371,0.441044,3.104,-0.019,1.224
17.9488,96,0.0,-0.000429,0.002743,0.0,0.0,0.0,0.117007,-0.163523,0.455097,3.108,-0.018,1.221484,0.121454,-0.164371,0.441044,3.104,-0.019,1.224
17.95886,96,0.0,-0.000429,0.002743,0.0,0.0,0.0,0.117007,-0.163527,0.455124,3.108,-0.018,1.221484,0.121454,-0.164371,0.441044,3.104,-0.019,1.224
17.96892,134,0.0,-0.0006,0.003829,0.0,0.0,0.0,0.117007,-0.163533,0.455162,3.108,-0.018,1.221484,0.121462,-0.164381,0.44103,3.104,-0.019,1.224
17.97898,134,0.0,-0.0006,0.003829,0.0,0.0,0.0,0.117007,-0.163539,0.455201,3.108,-0.018,1.221484,0.121462,-0.164381,0.44103,3.104,-0.019,1.224
17.98904,178,0.0,-0.000829,0.005086,0.0,0.0,0.0,0.117007,-0.163548,0.455251,3.108,-0.018,1.221484,0.121463,-0.164363,0.441044,3.104,-0.019,1.224
17.9991,213,0.0,-0.001057,0.006086,0.0,0.0,0.0,0.117007,-0.163558,0.455312,3.108,-0.018,1.221484,0.121468,-0.164371,0.441035,3.104,-0.019,1.224
18.00916,213,0.0,-0.001057,0.006086,0.0,0.0,0.0,0.117007,-0.163569,0.455373,3.108,-0.018,1.221484,0.121468,-0.164371,0.441035,3.104,-0.019,1.224
18.01921,256,0.0,-0.001086,0.007314,0.0,0.0,0.0,0.117007,-0.16358,0.455446,3.108,-0.018,1.221484,0.121468,-0.164371,0.441035,3.104,-0.019,1.224
18.02927,301,0.0,-0.001057,0.0086,0.0,0.0,0.0,0.117007,-0.16359,0.455532,3.108,-0.018,1.221484,0.121468,-0.164371,0.441035,3.104,-0.019,1.224
18.03933,301,0.0,-0.001057,0.0086,0.0,0.0,0.0,0.117007,-0.163601,0.455618,3.108,-0.018,1.221484,0.121468,-0.164371,0.441035,3.104,-0.019,1.224
18.04939,310,0.0,-0.001171,0.008857,0.0,0.0,0.0,0.117007,-0.163612,0.455707,3.108,-0.018,1.221484,0.121485,-0.164357,0.44103,3.104,-0.019,1.224
18.05945,310,0.0,-0.001171,0.008857,0.0,0.0,0.0,0.117007,-0.163624,0.455795,3.108,-0.018,1.221484,0.121485,-0.164357,0.44103,3.104,-0.019,1.224
18.06951,310,0.0,-0.001429,0.008857,0.0,0.0,0.0,0.117007,-0.163638,0.455884,3.108,-0.018,1.221484,0.121485,-0.164357,0.44103,3.104,-0.019,1.224
18.07957,310,0.0,-0.001629,0.008857,0.0,0.0,0.0,0.117007,-0.163655,0.455973,3.108,-0.018,1.221484,0.121485,-0.164357,0.44103,3.104,-0.019,1.224
18.08963,310,0.0,-0.001629,0.008857,0.0,0.0,0.0,0.117007,-0.163671,0.456061,3.108,-0.018,1.221484,0.12149,-0.164356,0.44103,3.104,-0.019,1.224
18.09969,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.163686,0.45615,3.108,-0.018,1.221484,0.12149,-0.164356,0.44103,3.104,-0.019,1.224
18.10975,310,0.0,-0.001343,0.008857,0.0,0.0,0.0,0.117007,-0.1637,0.456238,3.108,-0.018,1.221484,0.12149,-0.164356,0.44103,3.104,-0.019,1.224
18.11981,310,0.0,-0.001343,0.008857,0.0,0.0,0.0,0.117007,-0.163713,0.456327,3.108,-0.018,1.221484,0.12149,-0.164356,0.44103,3.104,-0.019,1.224
18.12987,310,0.0,-0.0012,0.008857,0.0,0.0,0.0,0.117007,-0.163725,0.456415,3.108,-0.018,1.221484,0.12149,-0.164356,0.44103,3.104,-0.019,1.224
18.13993,310,0.0,-0.0012,0.008857,0.0,0.0,0.0,0.117007,-0.163737,0.456504,3.108,-0.018,1.221484,0.121476,-0.164353,0.441039,3.104,-0.019,1.224
18.14998,310,0.0,-0.0012,0.008857,0.0,0.0,0.0,0.117007,-0.163749,0.456593,3.108,-0.018,1.221484,0.121479,-0.164362,0.441044,3.104,-0.019,1.224
18.16004,310,0.0,-0.001143,0.008857,0.0,0.0,0.0,0.117007,-0.16376,0.456681,3.108,-0.018,1.221484,0.121479,-0.164362,0.441044,3.104,-0.019,1.224
18.1701,310,0.0,-0.001143,0.008857,0.0,0.0,0.0,0.117007,-0.163772,0.45677,3.108,-0.018,1.221484,0.121497,-0.16438,0.441109,3.104,-0.019,1.224
18.18015,310,0.0,-0.001086,0.008857,0.0,0.0,0.0,0.117007,-0.163783,0.456858,3.108,-0.018,1.221484,0.121511,-0.164386,0.441114,3.104,-0.019,1.224
18.19021,310,0.0,-0.001086,0.008857,0.0,0.0,0.0,0.117007,-0.163794,0.456947,3.108,-0.018,1.221484,0.121511,-0.164386,0.441114,3.104,-0.019,1.224
18.20027,310,0.0,-0.001086,0.008857,0.0,0.0,0.0,0.117007,-0.163804,0.457035,3.108,-0.018,1.221484,0.121487,-0.164394,0.441183,3.103,-0.019,1.224
18.21033,310,0.0,-0.001057,0.008857,0.0,0.0,0.0,0.117007,-0.163815,0.457124,3.108,-0.018,1.221484,0.121487,-0.164394,0.441183,3.103,-0.019,1.224
18.22039,310,0.0,-0.001057,0.008857,0.0,0.0,0.0,0.117007,-0.163826,0.457213,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.23045,310,0.0,-0.001057,0.008857,0.0,0.0,0.0,0.117007,-0.163836,0.457301,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.24051,310,0.0,-0.001143,0.008857,0.0,0.0,0.0,0.117007,-0.163848,0.45739,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.25058,310,0.0,-0.001143,0.008857,0.0,0.0,0.0,0.117007,-0.163859,0.457478,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.26065,310,0.0,-0.0012,0.008857,0.0,0.0,0.0,0.117007,-0.163871,0.457567,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.27082,310,0.0,-0.001257,0.008857,0.0,0.0,0.0,0.117007,-0.163884,0.457655,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.281,310,0.0,-0.001257,0.008857,0.0,0.0,0.0,0.117007,-0.163896,0.457744,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.29117,310,0.0,-0.001114,0.008857,0.0,0.0,0.0,0.117007,-0.163907,0.457833,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.30134,310,0.0,-0.001029,0.008857,0.0,0.0,0.0,0.117007,-0.163918,0.457921,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.31152,310,0.0,-0.001029,0.008857,0.0,0.0,0.0,0.117007,-0.163928,0.45801,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.32165,310,0.0,-0.001114,0.008857,0.0,0.0,0.0,0.117007,-0.163939,0.458098,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.33177,310,0.0,-0.001343,0.008857,0.0,0.0,0.0,0.117007,-0.163952,0.458187,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.34189,310,0.0,-0.001343,0.008857,0.0,0.0,0.0,0.117007,-0.163966,0.458275,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.35202,310,0.0,-0.001429,0.008857,0.0,0.0,0.0,0.117007,-0.16398,0.458364,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.36214,310,0.0,-0.001429,0.008857,0.0,0.0,0.0,0.117007,-0.163994,0.458453,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.37222,310,0.0,-0.001486,0.008857,0.0,0.0,0.0,0.117007,-0.164009,0.458541,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.38229,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.164024,0.45863,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.39237,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.16404,0.458718,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.40244,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.164055,0.458807,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.41251,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.16407,0.458895,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.42263,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.164085,0.458984,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.43276,310,0.0,-0.001543,0.008857,0.0,0.0,0.0,0.117007,-0.1641,0.459073,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.44292,310,0.0,-0.001543,0.008857,0.0,0.0,0.0,0.117007,-0.164116,0.459161,3.108,-0.018,1.221484,0.121494,-0.164421,0.441189,3.104,-0.019,1.224
18.45305,310,0.0,-0.001429,0.008857,0.0,0.0,0.0,0.117007,-0.16413,0.45925,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.46318,310,0.0,-0.001371,0.008857,0.0,0.0,0.0,0.117007,-0.164144,0.459338,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.47327,310,0.0,-0.001371,0.008857,0.0,0.0,0.0,0.117007,-0.164158,0.459427,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.48334,310,0.0,-0.001371,0.008857,0.0,0.0,0.0,0.117007,-0.164171,0.459515,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.49341,310,0.0,-0.001371,0.008857,0.0,0.0,0.0,0.117007,-0.164185,0.459604,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.50348,310,0.0,-0.001371,0.008857,0.0,0.0,0.0,0.117007,-0.164199,0.459693,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.51354,310,0.0,-0.001343,0.008857,0.0,0.0,0.0,0.117007,-0.164212,0.459781,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.52361,310,0.0,-0.001314,0.008857,0.0,0.0,0.0,0.117007,-0.164225,0.45987,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.53367,310,0.0,-0.001314,0.008857,0.0,0.0,0.0,0.117007,-0.164238,0.459958,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.54373,310,0.0,-0.001314,0.008857,0.0,0.0,0.0,0.117007,-0.164252,0.460047,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.55379,310,0.0,-0.001314,0.008857,0.0,0.0,0.0,0.117007,-0.164265,0.460135,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.56385,310,0.0,-0.001343,0.008857,0.0,0.0,0.0,0.117007,-0.164278,0.460224,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.57391,310,0.0,-0.001371,0.008857,0.0,0.0,0.0,0.117007,-0.164292,0.460313,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.58397,310,0.0,-0.001371,0.008857,0.0,0.0,0.0,0.117007,-0.164306,0.460401,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.59403,310,0.0,-0.001457,0.008857,0.0,0.0,0.0,0.117007,-0.16432,0.46049,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.60409,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.164335,0.460578,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.61415,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.16435,0.460667,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.6242,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.164366,0.460755,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.63425,310,0.0,-0.001514,0.008857,0.0,0.0,0.0,0.117007,-0.164381,0.460844,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.64431,310,0.0,-0.001571,0.008857,0.0,0.0,0.0,0.117007,-0.164396,0.460933,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.65436,310,0.0,-0.001771,0.008857,0.0,0.0,0.0,0.117007,-0.164414,0.461021,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.66442,310,0.0,-0.001771,0.008857,0.0,0.0,0.0,0.117007,-0.164432,0.46111,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.67447,310,0.0,-0.002057,0.008857,0.0,0.0,0.0,0.117007,-0.164452,0.461198,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.68453,310,0.0,-0.001743,0.008857,0.0,0.0,0.0,0.117007,-0.16447,0.461287,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.69459,310,0.0,-0.001743,0.008857,0.0,0.0,0.0,0.117007,-0.164487,0.461375,3.108,-0.018,1.221484,0.121482,-0.164419,0.441212,3.104,-0.019,1.224
18.70465,301,0.0,-0.001743,0.0086,0.0,0.0,0.0,0.117007,-0.164505,0.461461,3.108,-0.018,1.221484,0.1217,-0.164907,0.442367,3.102,-0.016,1.223
18.71471,301,0.0,-0.001743,0.0086,0.0,0.0,0.0,0.117007,-0.164522,0.461547,3.108,-0.018,1.221484,0.1217,-0.164907,0.442367,3.102,-0.016,1.223
18.72477,277,0.0,-0.001743,0.007914,0.0,0.0,0.0,0.117007,-0.16454,0.461627,3.108,-0.018,1.221484,0.121702,-0.164901,0.442372,3.102,-0.016,1.223
18.73484,248,0.000543,-0.001857,0.007086,0.0,0.0,0.0,0.117013,-0.164558,0.461697,3.108,-0.018,1.221484,0.121702,-0.164901,0.442372,3.102,-0.016,1.223
18.74489,248,0.000543,-0.001857,0.007086,0.0,0.0,0.0,0.117018,-0.164577,0.461768,3.108,-0.018,1.221484,0.121702,-0.164901,0.442372,3.102,-0.016,1.223
18.75496,223,0.000714,-0.001686,0.006371,0.0,0.0,0.0,0.117025,-0.164594,0.461832,3.108,-0.018,1.221484,0.121665,-0.164867,0.442422,3.102,-0.016,1.223
18.76498,204,0.000771,-0.001457,0.005829,0.0,0.0,0.0,0.117033,-0.164608,0.46189,3.108,-0.018,1.221484,0.121665,-0.164867,0.442422,3.102,-0.016,1.223
18.77504,204,0.000771,-0.001457,0.005829,0.0,0.0,0.0,0.117041,-0.164623,0.461949,3.108,-0.018,1.221484,0.121632,-0.16488,0.442524,3.102,-0.016,1.222
18.7851,183,0.000771,-0.001171,0.005229,0.0,0.0,0.0,0.117049,-0.164634,0.462001,3.108,-0.018,1.221484,0.121632,-0.16488,0.442524,3.102,-0.016,1.222
18.79516,161,0.000771,-0.000857,0.0046,0.0,0.0,0.0,0.117056,-0.164643,0.462047,3.108,-0.018,1.221484,0.121632,-0.16488,0.442524,3.102,-0.016,1.222
18.80522,161,0.000771,-0.000857,0.0046,0.0,0.0,0.0,0.117064,-0.164652,0.462093,3.108,-0.018,1.221484,0.121632,-0.16488,0.442524,3.102,-0.016,1.222
18.81528,132,0.000657,-0.000657,0.003771,0.0,0.0,0.0,0.117071,-0.164658,0.462131,3.108,-0.018,1.221484,0.121621,-0.164913,0.442775,3.102,-0.016,1.222
18.82534,132,0.000657,-0.000657,0.003771,0.0,0.0,0.0,0.117077,-0.164665,0.462168,3.108,-0.018,1.221484,0.121623,-0.164928,0.442845,3.102,-0.016,1.222
18.8354,116,0.000314,-0.000714,0.003314,0.0,0.0,0.0,0.11708,-0.164672,0.462201,3.108,-0.018,1.221484,0.121623,-0.164928,0.442845,3.102,-0.016,1.222
18.84546,100,0.0,-0.000629,0.002857,0.0,0.0,0.0,0.11708,-0.164678,0.46223,3.108,-0.018,1.221484,0.121623,-0.164928,0.442845,3.102,-0.016,1.222
18.85552,100,0.0,-0.000629,0.002857,0.0,0.0,0.0,0.11708,-0.164684,0.462259,3.108,-0.018,1.221484,0.121618,-0.164966,0.443025,3.102,-0.016,1.222
18.86558,89,0.0,-0.000343,0.002543,0.0,0.0,0.0,0.11708,-0.164688,0.462284,3.108,-0.018,1.221484,0.121618,-0.164966,0.443025,3.102,-0.016,1.222
18.87564,80,0.0,-8.6e-05,0.002286,0.0,0.0,0.0,0.11708,-0.164689,0.462307,3.108,-0.018,1.221484,0.121612,-0.16496,0.443052,3.102,-0.016,1.222
18.8857,80,0.0,-8.6e-05,0.002286,0.0,0.0,0.0,0.11708,-0.16469,0.46233,3.108,-0.018,1.221484,0.121612,-0.16496,0.443052,3.102,-0.016,1.222
18.89577,73,0.0,0.0,0.002086,0.0,0.0,0.0,0.11708,-0.16469,0.462351,3.108,-0.018,1.221484,0.121556,-0.164958,0.443504,3.102,-0.016,1.221
18.90583,73,0.0,0.0,0.002086,0.0,0.0,0.0,0.11708,-0.16469,0.462371,3.108,-0.018,1.221484,0.121553,-0.164984,0.443705,3.102,-0.016,1.221
18.91589,61,0.0,0.0,0.001743,0.0,0.0,0.0,0.11708,-0.16469,0.462389,3.108,-0.018,1.221484,0.121551,-0.165028,0.44377,3.102,-0.016,1.221
18.92596,49,0.0,0.0,0.0014,0.0,0.0,0.0,0.11708,-0.16469,0.462403,3.108,-0.018,1.221484,0.121551,-0.165028,0.44377,3.102,-0.016,1.221
18.93598,49,0.0,0.0,0.0014,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121574,-0.165067,0.443943,3.102,-0.016,1.221
18.94604,32,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121574,-0.165067,0.443943,3.102,-0.016,1.221
18.9561,13,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121586,-0.165074,0.44406,3.102,-0.016,1.221
18.96616,13,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121594,-0.165122,0.444279,3.102,-0.016,1.221
18.97622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121594,-0.165122,0.444279,3.102,-0.016,1.221
18.98628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121586,-0.165098,0.444343,3.102,-0.016,1.221
18.99638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121589,-0.165106,0.444525,3.102,-0.016,1.221
19.00644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121589,-0.165106,0.444525,3.102,-0.016,1.221
19.0165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121582,-0.165131,0.44459,3.102,-0.016,1.221
19.02656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121582,-0.165131,0.44459,3.102,-0.016,1.221
19.03662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.04668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.05674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.0668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.07685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.08691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.09698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.10704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.11709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.12714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.13719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.14725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.15731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.16737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.17743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
19.18748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708,-0.16469,0.462417,3.108,-0.018,1.221484,0.121544,-0.1651,0.444686,3.102,-0.016,1.221
